Species,Similarity
Naja naja (Indian cobra),423.2516939525285
Betta splendens (Siamese fighting fish),413.9262020168828
Kryptolebias marmoratus (Mangrove rivulus),413.8408966042692
Denticeps clupeoides (Denticle herring),413.44455746199645
Sinocyclocheilus grahami (Golden-line barbel),412.14523676583974
Sander lucioperca (Pike-perch),411.531967297949
Pygocentrus nattereri (Red-bellied piranha),410.8193654145186
Poecilia latipinna (Sailfin molly),410.6688246688247
Cyclopterus lumpus (Lumpfish),410.3417164079432
Cottoperca gobio (Channel bull blenny),409.4677311722851
Myripristis murdjan (Pinecone soldierfish),409.3079309142967
Oryzias javanicus (Javanese ricefish),408.69836563609914
Echinops telfairi (Lesser hedgehog tenrec),358.430974699819
Tupaia belangeri (Tree Shrew),351.9092691565742
Crocodylus porosus (Australian saltwater crocodile),345.4849243612414
Ficedula albicollis (Collared flycatcher),343.6207481761766
Scophthalmus maximus (Turbot),333.0473722184248
Gasterosteus aculeatus (Stickleback),332.12849296852
Gadus morhua (Atlantic cod),332.0062362965589
Erpetoichthys calabaricus (Reedfish),331.7338525487635
Sparus aurata (Gilthead seabream),331.3273090140389
Seriola lalandi dorsalis (Yellowtail amberjack),331.2839845339845
Seriola dumerili (Greater amberjack),330.8413315913316
Labrus bergylta (Ballan wrasse),330.3111367688285
Oryzias melastigma (Indian medaka),330.03306878306876
Acanthochromis polyacanthus (Spiny chromis),329.5715875722269
Stegastes partitus (Bicolor damselfish),329.16449316449314
Amphiprion ocellaris (Clown anemonefish),328.96755368814195
Anabas testudineus (Climbing perch),328.6703184885003
Oryzias latipes (Japanese medaka HdrR),328.5749981880119
Xiphophorus maculatus (Platyfish),328.1161426293005
Dicentrarchus labrax (European seabass),327.6796777983631
Amphiprion percula (Orange clownfish),327.61697184757713
Salmo salar (Atlantic salmon),326.4647125059024
Nothobranchius furzeri (Turquoise killifish),325.6240797853701
Choloepus hoffmanni (Sloth),282.3804737975592
Serinus canaria (Common canary),256.7801217103595
Anas platyrhynchos (Mallard),256.4680545585068
Fundulus heteroclitus (Mummichog),251.16833384631167
Lepisosteus oculatus (Spotted gar),249.17536605339208
Latimeria chalumnae (Coelacanth),248.12821215569846
Cynoglossus semilaevis (Tongue sole),248.03734507501633
Mastacembelus armatus (Zig-zag eel),247.92353410161627
Electrophorus electricus (Electric eel),247.74651943398905
Pundamilia nyererei (Makobe Island cichlid),247.00396825396825
Hippocampus comes (Tiger tail seahorse),246.83862433862436
Hucho hucho (Huchen),246.52317067177748
Tetraodon nigroviridis (Tetraodon),246.44683372963402
