Species,Similarity
Taeniopygia guttata (Zebra finch),162.63859084406295
Ficedula albicollis (Collared flycatcher),160.32337306701032
Anolis carolinensis (Green anole),157.7917588495575
Crocodylus porosus (Australian saltwater crocodile),155.0751145646543
Aquila chrysaetos chrysaetos (Golden eagle),153.81036908233563
Choloepus hoffmanni (Sloth),151.92715955232185
Anser brachyrhynchus (Pink-footed goose),151.79063488105024
Notamacropus eugenii (Wallaby),150.12359682821648
Tupaia belangeri (Tree Shrew),149.95987115966997
Notechis scutatus (Mainland tiger snake),148.7886440732378
Parus major (Great Tit),147.28229658244962
Anas platyrhynchos (Mallard),144.58132059547114
Meleagris gallopavo (Turkey),142.8319190146497
Serinus canaria (Common canary),141.3145497752318
Geospiza fortis (Medium ground-finch),134.7101562009569
Laticauda laticaudata (Blue-ringed sea krait),124.39244935740349
Vicugna pacos (Alpaca),108.25758668782763
Struthio camelus australis (African ostrich),102.55023239057311
Petromyzon marinus (Lamprey),27.47559274755928
